"Year","wk","brand","country","channel","fc","season","salesUnits","air","aur","auc","recUnits","recCost","recRtl","recAIR","recAUC","sohAdjust","storeInv","dcInv","transIn","transOut","RtlSales","Cogs"
2017,48,"Outlet","USA","Outlet","GY 17 OUTLET VDAY","Spring",16,$10.26,$1.50,$1.88,,,,,,,1528,,,,$24.00,$30.00
2017,48,"Outlet","USA","Outlet","GY 17 OUTLET WINTER 1","Winter",15829,$24.05,$5.70,$4.10,,,,,,-160,127895,,,,$90176.00,$64842.00
2017,48,"Outlet","USA","Outlet","GY 17 OUTLET WINTER 2","Winter",18054,$26.58,$6.62,$4.62,,,,,,-218,197357,,70,82,$119561.00,$83340.00
2017,48,"Outlet","USA","Outlet","GY 17 OUTLET WINTER 3","Winter",20832,$22.52,$5.73,$3.96,,,,,,-104,135338,,2,,$119270.00,$82587.00
2017,48,"Outlet","USA","Outlet","GY 17 OUTLET WTR","Winter",30929,$16.73,$4.02,$2.62,,,,,,-72,281809,,4872,69,$124368.00,$80996.00
2017,48,"Outlet","USA","Outlet","GY 18 OUTLET FAL","Fall",,$0.00,$0.00,$0.00,,,,,,,-3,,,,,
2017,48,"Outlet","USA","Outlet","GY 18 OUTLET SB1","Seasonal Basics",1515,$20.41,$11.57,$3.60,,,,,,-8,55387,,367,,$17535.00,$5459.00
2017,48,"Outlet","USA","Outlet","GY 18 OUTLET SPR","Spring",17486,$16.31,$7.39,$2.40,,,,,,-8,357585,,6970,,$129271.00,$42019.00
2017,48,"Outlet","USA","Outlet","GY 18 OUTLET SPR FASHION CAP","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,48,"Outlet","USA","Outlet","GY 18 OUTLET SPRING 1","Spring",88,$20.51,$11.42,$3.66,,,,,,-1,-89,,,,$1005.00,$322.00
2017,48,"Outlet","USA","Outlet","GY 18 OUTLET SPRING 2","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,48,"Outlet","USA","Outlet","GY 18 OUTLET SPRING 3","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,48,"Outlet","USA","Outlet","GY 18 OUTLET SWIM 1","Spring",6,$15.12,$7.50,$4.00,,,,,,-1,-7,,,,$45.00,$24.00
2017,48,"Outlet","USA","Outlet","GY 18 OUTLET TRANSITION","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,48,"Outlet","USA","Outlet","GY 18 OUTLET VDAY","Spring",9437,$17.73,$8.83,$2.81,,,,,,-10,96943,,25933,,$83359.00,$26501.00
2017,48,"Outlet","USA","Outlet","GY OUTLET YRLY BSCS","Basics",9326,$20.07,$7.61,$3.92,,,,,,-89,259038,,37523,,$70978.00,$36588.00
2017,48,"Outlet","USA","Outlet","Old","Old",86803,$21.36,$4.34,$3.43,,,,,,-2460,1070982,,1872,,$376331.00,$297492.00
2017,48,"Outlet","USA","Outlet","Winter 17","Winter 17",242218,$23.46,$6.30,$3.93,,,,,,-266,1256711,,55446,,$1526443.00,$951776.00
2017,48,"Outlet","USA","Retail","GY 17 OUTLET BNB FALL","Fall",-1,$32.95,$23.00,$5.00,,,,,,-1,-15,0,,,($23.00),($5.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET BNB Spring","Spring",,$0.00,$0.00,$0.00,,,,,,,1,11,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET BNB SUMMER","Summer",,$0.00,$0.00,$0.00,,,,,,-4,5,464,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET BNB WINTER","Winter",2,$16.45,$11.50,$3.00,,,,,,,-3,121,,,$23.00,$6.00
2017,48,"Outlet","USA","Retail","GY 17 OUTLET BTS 1","Fall",4,$28.45,$6.50,$5.00,,,,,,-2,0,1068,,,$26.00,$20.00
2017,48,"Outlet","USA","Retail","GY 17 OUTLET BTS 2","Fall",1,$12.95,($14.00),$5.00,,,,,,,-39,139,,,($14.00),$5.00
2017,48,"Outlet","USA","Retail","GY 17 OUTLET Easter","Spring",0,$0.00,$0.00,$0.00,,,,,,,-10,0,,,($41.00),($8.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET FAL","Fall",-1,$14.95,$10.00,$2.00,,,,,,-1,-171,1418,,,($10.00),($2.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET FALL 1","Fall",-1,$32.95,$27.00,$8.00,,,,,,-1,-34,188,,,($27.00),($8.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET FALL 2","Fall",0,$0.00,$0.00,$0.00,,,,,,,-74,39,,,($12.00),($1.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET FALL ACTIVE","Fall",,$0.00,$0.00,$0.00,,,,,,,0,56,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET FLEECE","Winter",,$0.00,$0.00,$0.00,,,,,,-1,-2,580,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET GYM ACC FAL","Fall",,$0.00,$0.00,$0.00,,,,,,,6,44,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET GYM ACC WTR","Winter",,$0.00,$0.00,$0.00,,,,,,,0,82,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET HOLIDAY DRESSY","Fall",1,$41.95,$25.00,$5.00,,,,,,-5,-152,-185,1,,$25.00,$5.00
2017,48,"Outlet","USA","Retail","GY 17 OUTLET SB1","Seasonal Basics",,$0.00,$0.00,$0.00,,,,,,,-17,108,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET SB2","Seasonal Basics",0,$0.00,$0.00,$0.00,,,,,,,-46,60,,1,($31.00),($5.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET SMR","Summer",,$0.00,$0.00,$0.00,,,,,,,-13,414,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET SPR","Spring",1,$19.95,$3.00,$3.00,,,,,,,-34,202,,,$3.00,$3.00
2017,48,"Outlet","USA","Retail","GY 17 OUTLET Spr Fashion Cap","Spring",,$0.00,$0.00,$0.00,,,,,,,-18,0,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET Spring 1","Spring",,$0.00,$0.00,$0.00,,,,,,,-30,0,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET Spring 2","Spring",,$0.00,$0.00,$0.00,,,,,,,-2,0,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET Spring 3","Spring",,$0.00,$0.00,$0.00,,,,,,,-18,59,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET SPRING ACTIVE","Spring",,$0.00,$0.00,$0.00,,,,,,,-2,0,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET SPRING TRANS","Winter",-8,$24.95,$17.38,$4.00,,,,,,2,5,12536,,40854,($139.00),($32.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET Summer 1","Summer",,$0.00,$0.00,$0.00,,,,,,1,1,189,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET SUMMER 2","Summer",,$0.00,$0.00,$0.00,,,,,,,2,1,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET SUMMER 3","Summer",,$0.00,$0.00,$0.00,,,,,,-1,-10,4,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET SUMMER 4","Summer",,$0.00,$0.00,$0.00,,,,,,-1,2,11,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET SUMMER ACTIVE","Summer",,$0.00,$0.00,$0.00,,,,,,,1,52,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET Swim 1","Spring",,$0.00,$0.00,$0.00,,,,,,,-4,0,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET Swim 2","Spring",,$0.00,$0.00,$0.00,,,,,,,-34,141,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET SWIM 3","Summer",-1,$19.95,$25.00,$4.00,,,,,,,3,0,,,($25.00),($4.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET TRANSITION","Summer",-1,$16.95,$12.00,$2.00,,,,,,-1,-9,645,,,($12.00),($2.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET UNIFORM","Summer",,$0.00,$0.00,$0.00,,,,,,,2,69,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET VDAY","Spring",,$0.00,$0.00,$0.00,,,,,,,-8,2,,,,
2017,48,"Outlet","USA","Retail","GY 17 OUTLET WINTER 1","Winter",-6,$23.78,$16.67,$4.67,,,,,,-2,-3,3303,,,($100.00),($28.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET WINTER 2","Winter",-7,$28.38,$21.14,$5.43,,,,,,-6,16,638,,,($148.00),($38.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET WINTER 3","Winter",-10,$25.45,$17.70,$4.50,,,,,,-4,0,1847,,2,($177.00),($45.00)
2017,48,"Outlet","USA","Retail","GY 17 OUTLET WTR","Winter",-5,$15.75,$11.40,$2.40,,,,,,-54,2,4111,,4822,($57.00),($12.00)
2017,48,"Outlet","USA","Retail","GY 18 OUTLET FAL","Fall",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,48,"Outlet","USA","Retail","GY 18 OUTLET SB1","Seasonal Basics",,$0.00,$0.00,$0.00,,,,,,12,0,407960,,367,,
2017,48,"Outlet","USA","Retail","GY 18 OUTLET SPR","Spring",,$0.00,$0.00,$0.00,,,,,,-9,-3,383634,,6970,,
2017,48,"Outlet","USA","Retail","GY 18 OUTLET SPRING 1","Spring",,$0.00,$0.00,$0.00,,,,,,46,-1,472985,,,,
2017,48,"Outlet","USA","Retail","GY 18 OUTLET SPRING 2","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,48,"Outlet","USA","Retail","GY 18 OUTLET SPRING 3","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,48,"Outlet","USA","Retail","GY 18 OUTLET SUMMER 2","Summer",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,48,"Outlet","USA","Retail","GY 18 OUTLET SUMMER 3","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,48,"Outlet","USA","Retail","GY 18 OUTLET SUMMER 4","Summer",1,$16.95,$9.00,$3.00,,,,,,,-1,,,,$9.00,$3.00
2017,48,"Outlet","USA","Retail","GY 18 OUTLET SWIM 1","Spring",,$0.00,$0.00,$0.00,,,,,,3,0,316071,,,,
2017,48,"Outlet","USA","Retail","GY 18 OUTLET TRANSITION","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,20172,,,,
2017,48,"Outlet","USA","Retail","GY 18 OUTLET VDAY","Spring",-1,$14.95,$10.00,$2.00,,,,,,3,-1,3492,,25933,($10.00),($2.00)
2017,48,"Outlet","USA","Retail","GY OUTLET YRLY BSCS","Basics",-10,$21.35,$15.00,$3.80,17914,$21918.07,$242258.30,$13.52,$1.22,-92,4,339811,,37523,($150.00),($38.00)
2017,48,"Outlet","USA","Retail","Old","Old",0,,,,5194,$8314.86,$63904.30,$12.30,$1.60,-39,-1201,53136,,8005,($111.00),($8.00)
2017,48,"Outlet","USA","Retail","Winter 17","Winter 17",-37,$25.22,$17.65,$4.32,,,,,,81,3,68939,,54777,($653.00),($160.00)
2017,48,"Outlet","USA","Web","GY 17 OUTLET BTS 1","Fall",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET BTS 2","Fall",,$0.00,$0.00,$0.00,,,,,,,3,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET Easter","Spring",,$0.00,$0.00,$0.00,,,,,,,5,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET FAL","Fall",,$0.00,$0.00,$0.00,,,,,,,9,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET GYM ACC FAL","Fall",,$0.00,$0.00,$0.00,,,,,,,43,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET GYM ACC SUM","Summer",,$0.00,$0.00,$0.00,,,,,,,2,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET HOLIDAY DRESSY","Fall",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET SB1","Seasonal Basics",,$0.00,$0.00,$0.00,,,,,,,5,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET Spring 2","Spring",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET SPRING TRANS","Winter",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET UNIFORM","Summer",,$0.00,$0.00,$0.00,,,,,,,8,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET WINTER 1","Winter",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET WINTER 2","Winter",,$0.00,$0.00,$0.00,,,,,,,3,,,,,
2017,48,"Outlet","USA","Web","GY 17 OUTLET WINTER 3","Winter",,$0.00,$0.00,$0.00,,,,,,,3,,,,,
2017,48,"Outlet","USA","Web","Old","Old",,,,,,,,,,,94,,,,,
2017,48,"Outlet","USA","Web","Winter 17","Winter 17",,,,,,,,,,,8,,,,,
2017,49,"Crazy 8","Canada","Retail","GY C8 17 SEASONAL","Fall",,$0.00,$0.00,$0.00,,,,,,,-4,,,,,
2017,49,"Crazy 8","Canada","Retail","GY C8 17 SPR","Spring",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,49,"Crazy 8","Canada","Retail","GY C8 17 SPRING","Spring",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,49,"Crazy 8","Canada","Retail","GY C8 17 SUMMER CAP","Summer",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,49,"Crazy 8","Canada","Retail","GY C8 YRLY DENIM","Basics",,$0.00,$0.00,$0.00,,,,,,,-6,,,,,
2017,49,"Crazy 8","Canada","Retail","Old","Old",,,,,,,,,,,-3,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 BTS","Fall",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 FAL","Fall",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 HIGH SUMMER","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 SB1","Basics",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 SB2","Basics",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 SMR","Summer",,$0.00,$0.00,$0.00,,,,,,,-3,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 SPR","Spring",,$0.00,$0.00,$0.00,,,,,,,-5,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 SPRING TRANS","Spring",,$0.00,$0.00,$0.00,,,,,,,0,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 SUMMER CAP","Summer",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 SWIM 1","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 SWIM 2","Spring",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 17 WINTER TRANS","Winter",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 YRLY BASICS","Basics",,$0.00,$0.00,$0.00,,,,,,,5,,,,,
2017,49,"Crazy 8","USA","Outlet","GY C8 YRLY DENIM","Basics",,$0.00,$0.00,$0.00,,,,,,,5,,,,,
2017,49,"Crazy 8","USA","Outlet","Old","Old",,,,,,,,,,,50,,,,,
2017,49,"Crazy 8","USA","Outlet","Winter 17","Winter 17",,,,,,,,,,,1,,,,,
2017,49,"Crazy 8","USA","Retail","GY C8 17 BTS","Fall",13142,$17.60,$3.09,$3.40,,,,,,-116,99205,23,512,48,$40551.00,$44655.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 BTS CAP","Fall",2008,$20.28,$3.47,$3.77,,,,,,-36,13351,0,67,5,$6961.00,$7570.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 EASTER CAP","Spring",235,$23.22,$2.14,$4.00,,,,,,-3,5094,0,1,,$504.00,$941.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 FAL","Fall",24974,$11.51,$2.87,$2.37,,,,,,-4329,236703,793,775,114,$71625.00,$59200.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 FAL DOORBUSTER","Fall",230,$24.49,$8.13,$4.91,,,,,,-5,3115,0,1,,$1870.00,$1130.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 FALL 1","Fall",6435,$18.38,$4.07,$3.47,,,,,,-62,64267,132,165,23,$26168.00,$22337.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 FALL 2","Fall",3732,$18.45,$4.29,$3.61,,,,,,-75,36763,10573,179,14,$16017.00,$13484.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 GIFT","Winter",17136,$20.67,$7.49,$4.32,,,,,,-282,196041,696,333,166,$128320.00,$74089.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 HALLOWEEN CAP","Fall",1557,$15.87,$3.00,$2.45,,,,,,-3,15351,14,53,6,$4667.00,$3816.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 HIGH SUMMER","Summer",6025,$16.23,$2.07,$3.09,,,,,,-40,36712,8,10,8,$12461.00,$18596.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 HOLIDAY","Winter",12974,$19.03,$5.25,$3.81,,,,,,-166,123065,4984,63,64,$68116.00,$49441.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 JULY 4TH CAP","Summer",662,$15.80,$1.90,$2.69,,,,,,-22,6069,0,9,5,$1258.00,$1780.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 PARTY CAP","Fall",727,$21.41,$5.68,$4.30,,,,,,-41,13964,14,,,$4126.00,$3127.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 PICTURE CAP","Fall",3004,$24.07,$5.88,$4.78,,,,,,-70,34687,329,1,1,$17661.00,$14367.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 PRE SUMMER","Spring",738,$16.21,$1.93,$3.01,,,,,,-17,24686,23,2,2,$1425.00,$2219.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SB1","Basics",3954,$13.69,$1.57,$3.31,,,,,,-126,39001,62,36,34,$6199.00,$13069.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SB2","Basics",12008,$17.80,$5.82,$4.15,,,,,,-219,147980,102,209,89,$69925.00,$49826.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SEASONAL","Fall",6437,$17.20,$4.09,$3.32,,,,,,-102,54656,829,2,1,$26337.00,$21340.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SMR","Summer",4518,$13.09,$1.62,$2.54,,,,,,-71,43203,2,13,5,$7325.00,$11458.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SMR DOORBUSTER","Summer",23,$14.88,$2.83,$2.52,,,,,,,158,0,,,$65.00,$58.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SPR","Spring",887,$10.85,$1.25,$2.36,,,,,,-40,22885,7318,1,1,$1110.00,$2092.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SPR DOORBUSTER","Spring",74,$12.91,$1.64,$2.26,,,,,,-1,1189,0,,,$121.00,$167.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SPRING","Spring",622,$15.71,$1.30,$2.61,,,,,,-16,16322,487,1,,$809.00,$1622.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SPRING BREAK","Spring",1350,$16.83,$1.71,$2.66,,,,,,-14,21578,59,2,2,$2306.00,$3597.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SPRING CAP","Spring",59,$20.57,$2.44,$3.83,,,,,,-1,3029,151,1,1,$144.00,$226.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SPRING TRANS","Spring",184,$15.14,$1.57,$3.13,,,,,,-20,11180,845,,,$288.00,$575.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SUMMER","Summer",3582,$14.87,$1.93,$2.71,,,,,,-35,34397,0,3,2,$6920.00,$9719.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SUMMER CAP","Summer",108,$15.15,$1.78,$2.52,,,,,,,3522,0,3,3,$192.00,$272.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SUMMER TRANS","Summer",2654,$17.73,$2.21,$3.30,,,,,,-10,17107,146,1,1,$5866.00,$8761.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SWIM 1","Spring",53,$16.28,$2.06,$4.47,,,,,,-5,2963,192,2,2,$109.00,$237.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SWIM 2","Spring",74,$16.93,$1.62,$4.14,,,,,,-7,1035,89,,,$120.00,$306.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SWIM 3","Spring",86,$17.58,$2.05,$4.33,,,,,,-3,888,0,1,1,$176.00,$372.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 SWIM 4","Summer",192,$15.92,$1.76,$4.03,,,,,,-9,1605,0,,,$337.00,$774.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 TRANS CAP","Summer",1023,$20.61,$2.65,$4.25,,,,,,-6,7177,5438,35,35,$2710.00,$4348.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 UNIFORM CAP","Basics",248,$18.33,$1.81,$4.94,,,,,,-1,1671,5,,,$448.00,$1225.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 VDAY CAP","Spring",17,$11.35,$1.06,$2.24,,,,,,,2225,0,,,$18.00,$38.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 WINTER CAP","Winter",3331,$19.65,$6.98,$3.95,,,,,,-7,33405,130,,,$23241.00,$13158.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 WINTER TRANS","Winter",16245,$18.98,$6.67,$3.83,,,,,,-221,222876,677,193,29,$108404.00,$62263.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 WTR","Winter",31718,$12.83,$4.36,$2.83,,,,,,-537,314834,833,220,389,$138347.00,$89614.00
2017,49,"Crazy 8","USA","Retail","GY C8 17 WTR DOORBUSTER","Winter",13830,$16.07,$3.80,$2.99,,,,,,-207,103955,1103,1,,$52508.00,$41326.00
2017,49,"Crazy 8","USA","Retail","GY C8 18 EASTER CAP","Spring",1,$14.88,$10.00,$3.00,,,,,,,-2,3935,,,$10.00,$3.00
2017,49,"Crazy 8","USA","Retail","GY C8 18 HIGH SUMMER","Summer",,$0.00,$0.00,$0.00,,,,,,,-10,,,,,
2017,49,"Crazy 8","USA","Retail","GY C8 18 SB1","Basics",3770,$12.45,$8.04,$2.63,395597,$1730446.09,$7076613.36,$17.89,$4.37,92,131383,438403,21464,21771,$30326.00,$9911.00
2017,49,"Crazy 8","USA","Retail","GY C8 18 SB2","Basics",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Crazy 8","USA","Retail","GY C8 18 SPR","Spring",21403,$12.68,$7.31,$2.66,498702,$2068962.86,$8642810.76,$17.33,$4.15,115,537146,767251,77997,80569,$156504.00,$56946.00
2017,49,"Crazy 8","USA","Retail","GY C8 18 SPR DOORBUSTER","Spring",-14,$19.88,$9.14,$5.36,,,,,,2,33,35178,,,($128.00),($75.00)
2017,49,"Crazy 8","USA","Retail","GY C8 18 SPRING","Spring",,$0.00,$0.00,$0.00,366452,$1470479.60,$6875908.76,$18.76,$4.01,-4,0,365888,,,,
2017,49,"Crazy 8","USA","Retail","GY C8 18 SPRING BREAK","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Crazy 8","USA","Retail","GY C8 18 SPRING TRANS","Spring",14768,$20.35,$13.86,$4.59,,,,,,-12,384957,33644,13654,13654,$204713.00,$67834.00
2017,49,"Crazy 8","USA","Retail","GY C8 18 SUMMER","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Crazy 8","USA","Retail","GY C8 18 SWIM 1","Spring",,$0.00,$0.00,$0.00,81053,$359173.67,$1506432.64,$18.59,$4.43,,0,73315,,,,
2017,49,"Crazy 8","USA","Retail","GY C8 18 UNIFORM CAP","Basics",35,$18.11,$2.97,$4.29,,,,,,,482,0,,,$104.00,$150.00
2017,49,"Crazy 8","USA","Retail","GY C8 18 VDAY CAP","Spring",10360,$18.44,$9.56,$3.82,,,,,,-7,92910,11821,1177,1177,$99060.00,$39603.00
2017,49,"Crazy 8","USA","Retail","GY C8 GIVEAWAY","Other",,$0.00,$0.00,$0.00,,,,,,,4,0,,,,
2017,49,"Crazy 8","USA","Retail","GY C8 YRLY BASICS","Basics",5909,$13.79,$8.72,$3.58,20886,$175627.11,$648733.68,$31.06,$8.41,-821,229296,98848,11415,11411,$51531.00,$21136.00
2017,49,"Crazy 8","USA","Retail","GY C8 YRLY DENIM","Basics",15429,$19.15,$8.26,$5.48,,,,,,-203,378368,256694,35319,35312,$127513.00,$84579.00
2017,49,"Crazy 8","USA","Retail","Old","Old",91029,$15.50,$4.04,$3.11,,,,,,-2717,1293376,46222,1326,6234,$368180.00,$283019.00
2017,49,"Crazy 8","USA","Retail","Winter 17","Winter 17",111403,$17.01,$5.99,$3.48,,,,,,-1007,1090036,9097,941,105130,$667848.00,$387450.00
2017,49,"Crazy 8","USA","Web","GY C8 17 BTS","Fall",2446,$20.04,$5.02,$3.85,,,,,,1107,23811,,2509,2508,$12284.00,$9411.00
2017,49,"Crazy 8","USA","Web","GY C8 17 BTS CAP","Fall",666,$20.84,$5.36,$3.85,,,,,,80,3630,,676,676,$3572.00,$2562.00
2017,49,"Crazy 8","USA","Web","GY C8 17 EASTER CAP","Spring",176,$28.37,$3.74,$4.07,,,,,,30,419,,178,178,$659.00,$717.00
2017,49,"Crazy 8","USA","Web","GY C8 17 FAL","Fall",6017,$12.10,$3.67,$2.56,,,,,,1097,63970,,6060,6060,$22099.00,$15412.00
2017,49,"Crazy 8","USA","Web","GY C8 17 FAL DOORBUSTER","Fall",25,$30.28,$4.44,$6.24,,,,,,33,57,,27,27,$111.00,$156.00
2017,49,"Crazy 8","USA","Web","GY C8 17 FALL 1","Fall",2093,$19.41,$5.86,$3.74,,,,,,262,24758,,2107,2106,$12268.00,$7821.00
2017,49,"Crazy 8","USA","Web","GY C8 17 FALL 2","Fall",1350,$19.63,$6.07,$3.95,,,,,,937,16375,,1376,1376,$8199.00,$5336.00
2017,49,"Crazy 8","USA","Web","GY C8 17 GIFT","Winter",1582,$19.69,$8.96,$4.31,,,,,,1027,131239,,1711,1657,$14178.00,$6821.00
2017,49,"Crazy 8","USA","Web","GY C8 17 HALLOWEEN CAP","Fall",218,$16.18,$5.03,$2.50,,,,,,17,2653,,222,222,$1096.00,$544.00
2017,49,"Crazy 8","USA","Web","GY C8 17 HIGH SUMMER","Summer",474,$23.38,$4.65,$4.87,,,,,,261,880,,500,500,$2205.00,$2307.00
2017,49,"Crazy 8","USA","Web","GY C8 17 HOLIDAY","Winter",4654,$21.27,$8.01,$4.49,,,,,,695,77029,,4731,4730,$37280.00,$20905.00
2017,49,"Crazy 8","USA","Web","GY C8 17 JULY 4TH CAP","Summer",137,$12.85,$3.52,$2.23,,,,,,1,495,,137,137,$482.00,$305.00
